19-32	48.0	48.0	44.0	46.0	45.0
19-35	48.0	48.0	44.0	45.0	44.0
19-37	47.0	47.0	43.0	44.0	43.0
19-40	48.0	48.0	43.0	44.0	44.0
19-41	48.0	48.0	43.0	44.0	45.0
19-42	47.0	47.0	43.0	44.0	45.0
19-45	45.0	45.0	41.0	43.0	43.0
19-46	47.0	47.0	46.0	46.0	46.0
19-50	47.0	47.0	42.0	43.0	43.0
19-50	47.0	47.0	43.0	43.0	44.0
19-54	46.0	46.0	42.0	43.0	44.0
19-56	47.0	47.0	44.0	44.0	45.0
19-57	47.0	47.0	42.0	44.0	45.0
19-59	45.0	45.0	41.0	43.0	44.0
20-03	46.0	46.0	42.0	44.0	43.0
20-08	47.0	47.0	44.0	44.0	45.0
20-08	47.0	47.0	44.0	44.0	45.0
20-09	48.0	48.0	43.0	44.0	45.0
20-13	46.0	46.0	43.0	44.0	45.0
20-14	47.0	47.0	44.0	44.0	44.0
20-20	47.0	47.0	44.0	44.0	45.0
20-19	49.0	49.0	45.0	46.0	46.0
20-30	51.0	50.0	46.0	48.0	46.0
20-29	49.0	48.0	43.0	45.0	44.0
20-34	48.0	47.0	44.0	46.0	46.0
20-34	48.0	48.0	43.0	45.0	44.0
20-36	50.0	50.0	46.0	46.0	47.0
20-39	50.0	50.0	45.0	47.0	47.0
20-39	50.0	50.0	45.0	47.0	47.0
20-39	50.0	50.0	45.0	47.0	47.0
20-38	50.0	50.0	45.0	47.0	47.0
20-42	51.0	49.0	46.0	48.0	47.0
20-42	49.0	49.0	45.0	45.0	46.0
20-41	50.0	50.0	45.0	47.0	47.0
20-57	50.0	50.0	46.0	48.0	47.0
20-57	50.0	50.0	46.0	48.0	47.0
21-08	54.0	54.0	50.0	52.0	52.0
21-08	54.0	54.0	50.0	52.0	52.0
21-08	54.0	54.0	50.0	52.0	52.0
21-08	53.0	53.0	48.0	50.0	49.0
21-08	53.0	53.0	48.0	50.0	49.0
21-13	52.0	52.0	46.0	48.0	49.0
21-11	53.0	53.0	48.0	50.0	49.0
21-17	53.0	53.0	48.0	50.0	49.0
21-17	50.0	50.0	46.0	46.0	47.0
21-20	53.0	53.0	48.0	50.0	49.0
21-23	51.0	51.0	47.0	47.0	48.0
21-41	50.0	50.0	48.0	49.0	50.0
21-42	54.0	54.0	50.0	51.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-48	54.0	54.0	51.0	53.0	52.0
21-50	56.0	56.0	53.0	55.0	51.0
21-52	63.0	63.0	58.0	59.0	57.0
21-54	74.0	75.0	69.0	68.0	67.0
22-00	49.0	49.0	45.0	47.0	47.0
22-00	51.0	51.0	48.0	51.0	51.0
22-00	50.0	50.0	45.0	47.0	48.0
22-04	53.0	53.0	51.0	51.0	51.0
22-04	53.0	53.0	51.0	51.0	51.0
22-07	53.0	53.0	49.0	50.0	50.0
22-18	55.0	55.0	53.0	52.0	53.0
22-18	55.0	55.0	53.0	52.0	53.0
22-18	55.0	55.0	53.0	52.0	53.0
22-18	55.0	55.0	53.0	52.0	53.0
22-18	55.0	55.0	53.0	52.0	53.0
22-18	55.0	55.0	53.0	52.0	53.0
22-20	57.0	57.0	54.0	54.0	54.0
22-22	74.0	74.0	72.0	73.0	70.0
22-24	80.0	80.0	77.0	79.0	76.0
22-26	80.0	74.0	73.0	80.0	71.0
22-28	80.0	73.0	74.0	80.0	80.0
22-30	67.0	67.0	62.0	64.0	64.0
23-02	47.0	47.0	43.0	43.0	44.0
23-04	44.0	44.0	40.0	41.0	42.0
23-06	43.0	43.0	40.0	41.0	42.0
23-08	43.0	43.0	39.0	40.0	42.0
23-10	44.0	44.0	38.0	40.0	41.0
23-12	43.0	43.0	38.0	40.0	41.0
23-14	42.0	42.0	39.0	40.0	41.0
23-16	43.0	43.0	39.0	40.0	41.0
23-18	44.0	44.0	39.0	39.0	41.0
23-20	44.0	44.0	39.0	41.0	41.0
23-22	42.0	42.0	37.0	40.0	41.0
23-24	42.0	42.0	40.0	40.0	41.0
23-26	43.0	43.0	38.0	40.0	41.0
23-28	42.0	43.0	38.0	40.0	41.0
23-30	43.0	43.0	39.0	40.0	41.0
23-32	43.0	43.0	39.0	39.0	41.0
23-34	43.0	43.0	38.0	39.0	41.0
23-36	42.0	42.0	39.0	39.0	41.0
23-38	43.0	43.0	39.0	40.0	42.0
23-40	43.0	43.0	38.0	40.0	41.0
23-42	43.0	43.0	38.0	40.0	41.0
23-44	43.0	43.0	39.0	40.0	41.0
23-46	43.0	43.0	38.0	39.0	41.0
23-48	42.0	42.0	39.0	39.0	41.0
23-50	42.0	42.0	38.0	40.0	41.0
23-52	43.0	43.0	39.0	40.0	40.0
23-54	42.0	42.0	39.0	40.0	41.0
23-56	42.0	42.0	39.0	40.0	41.0
23-58	43.0	43.0	39.0	40.0	41.0
